method,constraint_type,n_x,est_shots_mean,est_shots_std,est_shots_median,est_shots_q25,est_shots_q75,optimize_time_mean,optimize_time_std,optimize_time_median,optimize_time_q25,optimize_time_q75,num_gamma_mean,num_gamma_std,num_gamma_median,num_gamma_q25,num_gamma_q75,num_beta_mean,num_beta_std,num_beta_median,num_beta_q25,num_beta_q75
PC-QAOA,assignment+cardinality,6,214484765625.0,0.0,214484765625.0,214484765625.0,214484765625.0,16.52248969078064,9.469820892468677,14.486785888671875,9.282289743423462,24.08912491798401,52.0,0.0,52.0,52.0,52.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,assignment+cardinality+cardinality,5,8912090722657.0,0.0,8912090722657.0,8912090722657.0,8912090722657.0,21.054925632476806,11.906962535419545,17.966336488723755,13.138880729675293,28.17279839515686,69.0,0.0,69.0,69.0,69.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+assignment+cardinality,8,25936739160157.0,0.0,25936739160157.0,25936739160157.0,25936739160157.0,49.423631048202516,34.135059436118276,42.29220485687256,24.267639875411987,64.98377799987793,113.0,0.0,113.0,113.0,113.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+cardinality,3,228006250000.0,0.0,228006250000.0,228006250000.0,228006250000.0,6.438401603698731,3.146175512277341,5.98539137840271,4.208678960800171,8.362837553024292,31.0,0.0,31.0,31.0,31.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,cardinality+cardinality,4,355984619141.0,118914661771.55484,355984619141.0,243172265625.0,468796972657.0,9.913948726654052,5.077059875486727,8.869439721107483,5.90012139081955,13.188652455806732,31.0,1.0540925533894603,31.0,30.0,32.0,4.0,0.0,4.0,4.0,4.0
PC-QAOA,cardinality+cardinality,5,14340076074219.285,20467000648306.91,9629384765625.0,177714941407.0,17080139160157.0,26.600876413072857,24.96124676417651,16.93023943901062,8.416711688041687,37.4282500743866,73.0,35.351179362970925,72.0,26.0,114.0,4.142857142857143,1.6652655174768616,4.0,3.0,6.0
PC-QAOA,cardinality+cardinality,6,6001604077148.625,7097615223689.649,3078291601562.5,963525659180.25,8903119116211.5,26.091514813899995,19.669682491189597,19.384302258491516,11.912674248218536,32.424278020858765,73.375,27.822410723399557,67.5,59.0,96.25,4.75,1.5811388300841893,5.0,3.75,6.0
PC-QAOA,cardinality+cardinality,7,40921785595703.5,47485735701608.75,24522603759766.0,1332733984375.0,64111655371094.5,74.3657350897789,136.13745254848877,31.819121479988098,19.661421358585358,67.38959419727325,93.75,32.62526466922287,94.0,63.0,124.75,6.0,1.2565617248750864,5.5,5.0,6.5
PC-QAOA,cardinality+cardinality+cardinality,4,729289062500.0,664974287305.7407,729289062500.0,98439062500.0,1360139062500.0,6.874089932441711,3.5666917226426693,6.276887774467468,3.9759369492530823,8.39551156759262,33.5,6.851601597031488,33.5,27.0,40.0,3.5,0.5270462766947299,3.5,3.0,4.0
PC-QAOA,cardinality+cardinality+cardinality,7,94542541503907.0,62788505260296.375,94542541503907.0,34976135253907.0,154108947753907.0,67.97814149856568,51.166497200673504,55.61626410484314,28.73266988992691,96.98716413974762,133.0,9.486832980505138,133.0,124.0,142.0,8.5,1.5811388300841898,8.5,7.0,10.0
PC-QAOA,cardinality+cardinality+cardinality,8,22821059488932.668,27885574653959.914,13079289550782.0,2846601660157.0,25825453515625.0,42.6207644144694,31.587775196759843,32.49623453617096,19.58727264404297,57.97448283433914,96.66666666666667,18.640581116687752,89.5,86.0,116.0,6.5,1.925330244847397,6.0,5.0,9.0
PC-QAOA,cardinality+cardinality+flow,4,2395458203125.0,2407180106567.4546,2395458203125.0,111806640625.0,4679109765625.0,18.69378533363342,11.44753433666643,16.727883338928223,9.896063029766083,21.908631324768066,60.0,12.649110640673518,60.0,48.0,72.0,4.0,0.0,4.0,4.0,4.0
PC-QAOA,cardinality+cardinality+flow,6,37527110253907.0,0.0,37527110253907.0,37527110253907.0,37527110253907.0,66.5774754524231,52.21573864298791,54.263644218444824,28.51968765258789,89.87971878051758,151.0,0.0,151.0,151.0,151.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+cardinality+flow,7,149945162695312.5,157240949230608.94,149945162695312.5,773300390625.0,299117025000000.0,65.45994160175323,86.64719286202664,24.253475427627563,16.767942011356354,75.1808385848999,112.5,67.98896969362015,112.5,48.0,177.0,6.0,2.1081851067789192,6.0,4.0,8.0
PC-QAOA,cardinality+cardinality+knapsack,6,2239833097265624.8,0.0,2239833097265625.0,2239833097265625.0,2239833097265625.0,107.60045809745789,89.49344352629251,85.13447046279907,43.97609043121338,141.34564208984375,173.0,0.0,173.0,173.0,173.0,10.0,0.0,10.0,10.0,10.0
PC-QAOA,cardinality+cardinality+knapsack,8,1.5332920309228516e+16,877818537148703.0,1.5332920309228516e+16,1.4500148524316406e+16,1.6165692094140624e+16,354.1611689090729,299.30130430859896,267.5214616060257,133.6108905673027,457.41381657123566,212.5,24.7711750046523,212.5,189.0,236.0,12.0,1.0540925533894596,12.0,11.0,13.0
PC-QAOA,cardinality+cardinality+quadratic_knapsack,4,19222744140625.0,0.0,19222744140625.0,19222744140625.0,19222744140625.0,223.8236593723297,234.34561791351723,139.27417659759521,63.82017660140991,289.04146122932434,254.0,0.0,254.0,254.0,254.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+flow,3,12586035157.0,0.0,12586035157.0,12586035157.0,12586035157.0,4.523370409011841,1.681374877247592,4.308997631072998,3.648259162902832,6.16863751411438,18.0,0.0,18.0,18.0,18.0,1.0,0.0,1.0,1.0,1.0
PC-QAOA,cardinality+flow,4,101601562500.0,0.0,101601562500.0,101601562500.0,101601562500.0,8.93583517074585,4.014229712790736,8.444624662399292,6.292635440826416,11.08793044090271,32.0,0.0,32.0,32.0,32.0,3.0,0.0,3.0,3.0,3.0
PC-QAOA,cardinality+flow,5,254709472657.0,0.0,254709472657.0,254709472657.0,254709472657.0,8.317233085632324,3.871469825422384,8.360373497009277,5.272925138473511,11.507970333099365,36.0,0.0,36.0,36.0,36.0,4.0,0.0,4.0,4.0,4.0
PC-QAOA,cardinality+flow,8,360375097657.0,0.0,360375097657.0,360375097657.0,360375097657.0,20.716708517074586,12.458295533723645,18.671059370040894,12.350674629211426,27.372539281845093,67.0,0.0,67.0,67.0,67.0,4.0,0.0,4.0,4.0,4.0
PC-QAOA,cardinality+flow+cardinality,7,36127612890625.0,0.0,36127612890625.0,36127612890625.0,36127612890625.0,69.89857239723206,55.09044253673861,53.61166167259216,31.791947841644287,90.24103426933289,148.0,0.0,148.0,148.0,148.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+flow+independent_set,6,232806250000.0,0.0,232806250000.0,232806250000.0,232806250000.0,26.309223556518553,12.476611383137298,26.756791830062866,18.617109775543213,34.22968626022339,55.0,0.0,55.0,55.0,55.0,3.0,0.0,3.0,3.0,3.0
PC-QAOA,cardinality+flow+knapsack,4,5318055625000000.0,0.0,5318055625000000.0,5318055625000000.0,5318055625000000.0,53.80469174385071,40.26263288169057,43.68721413612366,24.25505566596985,72.60559463500977,122.0,0.0,122.0,122.0,122.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,cardinality+flow+knapsack,5,2351340712890625.0,0.0,2351340712890625.0,2351340712890625.0,2351340712890625.0,167.20605158805847,146.7612984072065,124.7737512588501,64.24697303771973,218.99690580368042,215.0,0.0,215.0,215.0,215.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,cardinality+flow+knapsack,7,1.2215430236816406e+16,0.0,1.2215430236816406e+16,1.2215430236816406e+16,1.2215430236816406e+16,74.97318110466003,54.71494708128294,64.18794536590576,35.695680379867554,100.08584570884705,149.0,0.0,149.0,149.0,149.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+flow+quadratic_knapsack,8,5124564062500.0,0.0,5124564062500.0,5124564062500.0,5124564062500.0,29.367002153396605,19.54219712709301,25.234741687774658,15.613342761993408,41.42423701286316,84.0,0.0,84.0,84.0,84.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,cardinality+knapsack,4,513692509619141.0,328922871481678.44,513692509619141.0,201648875097657.0,825736144140625.0,28.29578161239624,14.954716555156915,26.358113884925842,17.708990454673767,37.696595430374146,75.0,9.486832980505138,75.0,66.0,84.0,6.5,0.5270462766947298,6.5,6.0,7.0
PC-QAOA,cardinality+knapsack,5,3891047050097656.0,479456698197854.06,3891047050097656.0,3436194488378906.0,4345899611816406.0,58.348618793487546,43.15471441870418,50.811861872673035,24.286953926086426,83.99444508552551,125.5,12.122064363978788,125.5,114.0,137.0,6.0,1.0540925533894598,6.0,5.0,7.0
PC-QAOA,cardinality+knapsack,6,8765406564062499.0,0.0,8765406564062500.0,8765406564062500.0,8765406564062500.0,57.29843273162842,38.78414702546134,48.477885484695435,29.05737066268921,78.2968533039093,119.0,0.0,119.0,119.0,119.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+knapsack,7,1.08173000390625e+16,0.0,1.08173000390625e+16,1.08173000390625e+16,1.08173000390625e+16,82.74058952331544,64.76752901965858,66.09625506401062,36.40082240104675,112.37913298606873,151.0,0.0,151.0,151.0,151.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,cardinality+knapsack,8,6.445899857089844e+16,7.959043025153784e+16,1.3611961818847656e+16,6639346879785156.0,1.731256870140625e+17,135.15820128122965,120.23521399437888,103.40988755226135,49.42772138118744,182.27661871910095,160.33333333333334,22.109037152475093,157.0,136.0,188.0,8.0,0.8451542547285166,8.0,7.0,9.0
PC-QAOA,cardinality+knapsack+assignment,7,1.2184331992539062e+17,0.0,1.2184331992539062e+17,1.2184331992539062e+17,1.2184331992539062e+17,166.1449918270111,145.4353086667566,122.86774802207947,65.15484476089478,218.32583475112915,188.0,0.0,188.0,188.0,188.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,cardinality+knapsack+cardinality,6,1596027347656250.0,216893149712427.9,1596027347656250.0,1390264439062500.0,1801790256250000.0,61.69512586593628,43.90194415327366,51.72691810131073,27.873710811138153,86.11336940526962,129.5,13.17615691736825,129.5,117.0,142.0,7.0,1.0540925533894598,7.0,6.0,8.0
PC-QAOA,cardinality+knapsack+cardinality,8,1.115591794580078e+16,993193278860123.4,1.115591794580078e+16,1.0213692070410156e+16,1.2098143821191406e+16,138.48939819335936,118.10270271408332,108.99642300605774,56.522571325302124,189.34747397899628,170.5,25.825267558041766,170.5,146.0,195.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,cardinality+knapsack+knapsack,7,1.6093856039941404e+16,0.0,1.6093856039941406e+16,1.6093856039941406e+16,1.6093856039941406e+16,1282.9236399650574,1683.3790135772226,661.5709536075592,363.7831835746765,960.9883315563202,252.0,0.0,252.0,252.0,252.0,11.0,0.0,11.0,11.0,11.0
PC-QAOA,cardinality+quadratic_knapsack,4,3618360851660156.0,0.0,3618360851660156.0,3618360851660156.0,3618360851660156.0,334.6397019386292,341.83513767402405,214.71915578842163,81.78445768356323,479.9188005924225,254.0,0.0,254.0,254.0,254.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,cardinality+quadratic_knapsack,5,4558486211816406.0,0.0,4558486211816406.0,4558486211816406.0,4558486211816406.0,295.7625936985016,306.07708681434735,175.61376690864563,80.14379739761353,418.6822714805603,260.0,0.0,260.0,260.0,260.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,cardinality+quadratic_knapsack,6,994482543164062.4,804839228188649.0,994482543164062.5,230945009765625.0,1758020076562500.0,215.08257427215577,240.58267585065641,134.4101276397705,54.22143495082855,313.89188039302826,242.0,23.190036174568124,242.0,220.0,264.0,5.5,0.5270462766947298,5.5,5.0,6.0
PC-QAOA,cardinality+quadratic_knapsack,7,167548754003907.0,0.0,167548754003907.0,167548754003907.0,167548754003907.0,215.59740695953369,212.44110188326871,148.1832776069641,68.30550599098206,268.5135998725891,228.0,0.0,228.0,228.0,228.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,cardinality+quadratic_knapsack+cardinality,6,1512043225000000.0,0.0,1512043225000000.0,1512043225000000.0,1512043225000000.0,355.87075877189636,358.6334441711417,232.85043668746948,109.55020236968994,458.2294373512268,281.0,0.0,281.0,281.0,281.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,cardinality+quadratic_knapsack+cardinality,8,1046316884570312.4,1098546920317127.6,1046316884570312.5,4143769140625.0,2088490000000000.0,193.86441752910613,297.0105171956902,47.24324989318848,26.177757918834686,207.30725973844528,161.0,92.76014469827244,161.0,73.0,249.0,6.0,1.0540925533894598,6.0,5.0,7.0
PC-QAOA,cardinality+quadratic_knapsack+knapsack,6,1.0822826076660156e+16,0.0,1.0822826076660156e+16,1.0822826076660156e+16,1.0822826076660156e+16,732.0990184307099,700.0674701699697,526.6526191234589,234.3630473613739,996.0882720947266,341.0,0.0,341.0,341.0,341.0,10.0,0.0,10.0,10.0,10.0
PC-QAOA,flow+cardinality,4,30406640625.0,0.0,30406640625.0,30406640625.0,30406640625.0,8.501084089279175,4.533785127945136,6.896870136260986,5.469452619552612,11.853172540664673,23.0,0.0,23.0,23.0,23.0,3.0,0.0,3.0,3.0,3.0
PC-QAOA,flow+cardinality+cardinality,7,55479221191407.0,0.0,55479221191407.0,55479221191407.0,55479221191407.0,84.80141391754151,61.85300071304387,68.66474056243896,41.46004509925842,109.02197074890137,133.0,0.0,133.0,133.0,133.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,flow+cardinality+knapsack,7,312792385253907.0,0.0,312792385253907.0,312792385253907.0,312792385253907.0,139.92070498466492,112.19304416400801,114.99823212623596,59.193989276885986,181.12671756744385,180.0,0.0,180.0,180.0,180.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,flow+cardinality+knapsack,8,695640625000000.0,0.0,695640625000000.0,695640625000000.0,695640625000000.0,68.24617886543274,53.21685636778491,55.110318422317505,31.001381158828735,88.20011520385742,151.0,0.0,151.0,151.0,151.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,flow+cardinality+quadratic_knapsack,7,7614416675390626.0,0.0,7614416675390625.0,7614416675390625.0,7614416675390625.0,1031.8034773349762,1036.1246484007156,664.0049138069153,336.28175687789917,1315.839747428894,341.0,0.0,341.0,341.0,341.0,11.0,0.0,11.0,11.0,11.0
PC-QAOA,flow+flow,4,64865722657.0,0.0,64865722657.0,64865722657.0,64865722657.0,4.251926040649414,1.8365557700845805,3.72709321975708,2.9883065223693848,4.814397096633911,20.0,0.0,20.0,20.0,20.0,1.0,0.0,1.0,1.0,1.0
PC-QAOA,flow+flow+cardinality,7,20264064941407.0,0.0,20264064941407.0,20264064941407.0,20264064941407.0,87.27679176330567,70.58865875209548,71.8289623260498,36.06609535217285,117.69009375572205,176.0,0.0,176.0,176.0,176.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,flow+independent_set+cardinality,7,4860646972657.0,0.0,4860646972657.0,4860646972657.0,4860646972657.0,36.48587551116943,24.915556161378383,29.99901509284973,19.084744215011597,46.92801642417908,102.0,0.0,102.0,102.0,102.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,flow+knapsack,5,33379506250000.0,0.0,33379506250000.0,33379506250000.0,33379506250000.0,12.356257152557372,6.596744423673566,10.841302871704102,7.563460350036621,16.642882108688354,53.0,0.0,53.0,53.0,53.0,3.0,0.0,3.0,3.0,3.0
PC-QAOA,flow+knapsack,7,1.5968666076660156e+16,0.0,1.5968666076660156e+16,1.5968666076660156e+16,1.5968666076660156e+16,165.19117374420165,140.3055342346155,124.33196473121643,67.94737601280212,216.54058456420898,180.0,0.0,180.0,180.0,180.0,10.0,0.0,10.0,10.0,10.0
PC-QAOA,flow+knapsack,8,1.3016456793847656e+16,0.0,1.3016456793847656e+16,1.3016456793847656e+16,1.3016456793847656e+16,121.31792740821838,94.09650311941083,98.49225974082947,55.70498728752136,155.8952386379242,160.0,0.0,160.0,160.0,160.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,flow+knapsack+cardinality,6,5033281706640625.0,0.0,5033281706640625.0,5033281706640625.0,5033281706640625.0,176.74728026390076,139.5307077076224,137.2232882976532,77.89124083518982,237.26320457458496,174.0,0.0,174.0,174.0,174.0,10.0,0.0,10.0,10.0,10.0
PC-QAOA,independent_set+knapsack+cardinality,7,3820978322753905.5,0.0,3820978322753906.0,3820978322753906.0,3820978322753906.0,234.4087941646576,152.15252851644496,223.93201088905334,124.13707518577576,312.3435215950012,172.0,0.0,172.0,172.0,172.0,13.0,0.0,13.0,13.0,13.0
PC-QAOA,independent_set+quadratic_knapsack,4,384356025000000.0,0.0,384356025000000.0,384356025000000.0,384356025000000.0,160.0943055152893,153.85440010249891,110.41259050369263,53.362526416778564,211.12155723571777,214.0,0.0,214.0,214.0,214.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,independent_set+quadratic_knapsack+knapsack,4,3054531098535156.0,0.0,3054531098535156.0,3054531098535156.0,3054531098535156.0,294.93891315460206,326.81227152468625,168.58182764053345,71.13941740989685,381.2616455554962,269.0,0.0,269.0,269.0,269.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,knapsack+assignment,5,881737347753907.0,0.0,881737347753907.0,881737347753907.0,881737347753907.0,63.49186954498291,49.82232226874175,48.74400448799133,27.11710476875305,90.10916090011597,140.0,0.0,140.0,140.0,140.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,knapsack+cardinality,4,574720689453125.0,509332875555453.94,574720689453125.0,91525097265625.0,1057916281640625.0,19.138937258720397,10.285234389112862,16.918793082237244,11.648095548152924,24.926994800567627,66.0,1.0540925533894612,66.0,65.0,67.0,4.5,0.5270462766947298,4.5,4.0,5.0
PC-QAOA,knapsack+cardinality,5,1808571659179687.8,2635186620016725.5,15376201562500.0,1425785253907.0,5408912990722656.0,29.86915658315023,17.15334994919146,30.31504225730896,16.653039693832397,42.154343366622925,78.0,9.524404743304734,72.0,71.0,91.0,4.0,0.8451542547285167,4.0,3.0,5.0
PC-QAOA,knapsack+cardinality,6,1.1170243987890624e+16,0.0,1.1170243987890624e+16,1.1170243987890624e+16,1.1170243987890624e+16,55.0939877986908,39.86367373893793,46.64784121513367,25.668772220611572,73.39804768562317,119.0,0.0,119.0,119.0,119.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,knapsack+cardinality,7,104327072753907.0,0.0,104327072753907.0,104327072753907.0,104327072753907.0,41.4235643863678,24.798279500826226,37.612226724624634,24.005019187927246,55.16534161567688,81.0,0.0,81.0,81.0,81.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,knapsack+cardinality,8,110105672265625.0,0.0,110105672265625.0,110105672265625.0,110105672265625.0,93.48773760795594,72.10816911801771,65.11181426048279,40.26930356025696,154.93031334877014,133.0,0.0,133.0,133.0,133.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,knapsack+cardinality+cardinality,5,4645146621972656.0,0.0,4645146621972656.0,4645146621972656.0,4645146621972656.0,55.16290574073791,40.79413947091252,46.75788164138794,26.432992935180664,71.56874680519104,129.0,0.0,129.0,129.0,129.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,knapsack+cardinality+cardinality,6,12996025000000.0,0.0,12996025000000.0,12996025000000.0,12996025000000.0,20.189618349075317,11.955025588363435,17.408607959747314,12.628561973571777,26.53779649734497,74.0,0.0,74.0,74.0,74.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,knapsack+cardinality+cardinality,7,5.47296781640625e+16,0.0,5.47296781640625e+16,5.47296781640625e+16,5.47296781640625e+16,585.9776456356049,556.6440622009699,403.3796033859253,228.55625557899475,681.0480110645294,237.0,0.0,237.0,237.0,237.0,12.0,0.0,12.0,12.0,12.0
PC-QAOA,knapsack+cardinality+cardinality,8,7340746777832030.0,5268009366117529.0,7340746777832031.0,2343074278222656.0,1.2338419277441406e+16,263.89982256889346,259.12809952169056,141.47305071353912,88.12846392393112,380.51124864816666,167.0,46.380072349136235,167.0,123.0,211.0,9.5,1.5811388300841898,9.5,8.0,11.0
PC-QAOA,knapsack+cardinality+flow,6,6525004506250000.0,0.0,6525004506250000.0,6525004506250000.0,6525004506250000.0,177.14670777320862,166.2009247466836,121.66305947303772,57.798665046691895,246.85136580467224,198.0,0.0,198.0,198.0,198.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,knapsack+cardinality+flow,7,97071756250000.0,0.0,97071756250000.0,97071756250000.0,97071756250000.0,61.38660645484924,45.34466717446121,49.783451795578,28.787233114242554,83.10507440567017,132.0,0.0,132.0,132.0,132.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,knapsack+cardinality+knapsack,5,6262331933007813.0,160302355174477.2,6262331933007812.0,6110255766015625.0,6414408100000000.0,203.64483230113984,158.6429537563743,160.50891780853271,77.05347192287445,298.1389208436012,206.0,10.540925533894596,206.0,196.0,216.0,8.5,1.5811388300841898,8.5,7.0,10.0
PC-QAOA,knapsack+cardinality+knapsack,6,671425266015625.0,0.0,671425266015625.0,671425266015625.0,671425266015625.0,82.86363263130188,58.78145230056512,70.07845878601074,40.76920771598816,109.60494327545166,131.0,0.0,131.0,131.0,131.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,knapsack+cardinality+knapsack,8,2.3977941816015624e+16,0.0,2.3977941816015624e+16,2.3977941816015624e+16,2.3977941816015624e+16,583.1105005741119,391.4645304456015,600.0771913528442,243.6383514404297,794.2560908794403,211.0,0.0,211.0,211.0,211.0,10.0,0.0,10.0,10.0,10.0
PC-QAOA,knapsack+cardinality+quadratic_knapsack,5,1.1013387434472656e+16,0.0,1.1013387434472656e+16,1.1013387434472656e+16,1.1013387434472656e+16,1149.3292935848235,1314.2262969464139,489.6628987789154,254.6038408279419,1708.099083662033,356.0,0.0,356.0,356.0,356.0,11.0,0.0,11.0,11.0,11.0
PC-QAOA,knapsack+cardinality+quadratic_knapsack,6,1.0066798680566406e+16,0.0,1.0066798680566406e+16,1.0066798680566406e+16,1.0066798680566406e+16,1594.008406829834,1718.2428039178678,992.0224094390869,437.9835481643677,1948.408630847931,390.0,0.0,390.0,390.0,390.0,12.0,0.0,12.0,12.0,12.0
PC-QAOA,knapsack+flow,4,1512310571191407.0,0.0,1512310571191407.0,1512310571191407.0,1512310571191407.0,35.78320894241333,24.852886996779645,29.91507887840271,18.205727577209473,48.389180183410645,109.0,0.0,109.0,109.0,109.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,knapsack+flow,5,79845394140625.0,0.0,79845394140625.0,79845394140625.0,79845394140625.0,21.918363761901855,14.55870238065052,17.864614248275757,11.283604621887207,29.097983837127686,72.0,0.0,72.0,72.0,72.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,knapsack+flow,6,611093850097657.0,0.0,611093850097657.0,611093850097657.0,611093850097657.0,22.935640811920166,13.375325145922124,20.74795126914978,13.878445148468018,29.610082626342773,76.0,0.0,76.0,76.0,76.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,knapsack+flow+cardinality,7,2423992910253906.0,0.0,2423992910253906.0,2423992910253906.0,2423992910253906.0,153.6048625946045,143.9366736771355,106.64008808135986,53.99648332595825,205.2943456172943,190.0,0.0,190.0,190.0,190.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,knapsack+flow+quadratic_knapsack,5,3.0297209963378904e+16,0.0,3.0297209963378904e+16,3.0297209963378904e+16,3.0297209963378904e+16,1281.1466127872468,1380.09478209105,688.5372452735901,288.4157395362854,1891.7073111534119,337.0,0.0,337.0,337.0,337.0,12.0,0.0,12.0,12.0,12.0
PC-QAOA,knapsack+knapsack,6,2.1990789277734376e+16,3.95498929618149e+16,1927319751562500.0,1744837326562500.0,6860705362890625.0,71.58048374176025,74.44488088215094,44.98847198486328,22.32294201850891,88.35732054710388,113.4,37.63088270733671,116.0,98.0,117.0,6.2,1.35400640077266,6.0,6.0,7.0
PC-QAOA,knapsack+knapsack+cardinality,5,1.180527071220703e+16,1.2154354711805954e+16,1.180527071220703e+16,274637398535157.0,2.3335904025878904e+16,192.32364687919616,186.5990024719155,132.63906598091125,51.33574438095093,255.71492117643356,163.0,36.89323936863109,163.0,128.0,198.0,9.5,1.5811388300841898,9.5,8.0,11.0
PC-QAOA,knapsack+knapsack+cardinality,8,365419066503907.0,0.0,365419066503907.0,365419066503907.0,365419066503907.0,143.88434176445008,100.22729678224319,126.2107093334198,71.21236085891724,187.106684923172,153.0,0.0,153.0,153.0,153.0,8.0,0.0,8.0,8.0,8.0
