method,constraint_type,n_x,layer,AR_mean,AR_std,AR_median,AR_q25,AR_q75,AR_feas_mean,AR_feas_std,AR_feas_median,AR_feas_q25,AR_feas_q75,p_feasible_mean,p_feasible_std,p_feasible_median,p_feasible_q25,p_feasible_q75,p_optimal_mean,p_optimal_std,p_optimal_median,p_optimal_q25,p_optimal_q75
PenaltyQAOA,cardinality+quadratic_knapsack,5,5,0.8573400190485169,,0.8573400190485169,0.8573400190485169,0.8573400190485169,0.2440357142857143,,0.2440357142857143,0.2440357142857143,0.2440357142857143,0.642,,0.642,0.642,0.642,0.0346,,0.0346,0.0346,0.0346
PenaltyQAOA,cardinality+quadratic_knapsack,6,5,0.8616207248421053,0.017093145991857937,0.8616207248421053,0.8555773851207781,0.8676640645634325,0.11512638888888889,0.07912721300027796,0.11512638888888889,0.08715069444444445,0.14310208333333332,0.2442,0.17437253224060262,0.2442,0.18255,0.30585,0.0165,0.001272792206135784,0.0165,0.01605,0.01695
PenaltyQAOA,cardinality+quadratic_knapsack,7,5,0.8907861614925195,,0.8907861614925195,0.8907861614925195,0.8907861614925195,0.11035454545454547,,0.11035454545454547,0.11035454545454547,0.11035454545454547,0.2014,,0.2014,0.2014,0.2014,0.034,,0.034,0.034,0.034
PenaltyQAOA,cardinality+quadratic_knapsack+cardinality,6,5,0.861450610544532,,0.861450610544532,0.861450610544532,0.861450610544532,0.07018999999999999,,0.07018999999999999,0.07018999999999999,0.07018999999999999,0.1448,,0.1448,0.1448,0.1448,0.0258,,0.0258,0.0258,0.0258
PenaltyQAOA,cardinality+quadratic_knapsack+cardinality,8,5,0.8641659766853221,0.012922407538771928,0.8641659766853221,0.8595972156853613,0.868734737685283,0.02590098039215686,0.02144751921210726,0.02590098039215686,0.01831813725490196,0.03348382352941176,0.06355,0.04405275246792191,0.06355,0.047975000000000004,0.079125,0.00355,7.071067811865478e-05,0.00355,0.003525,0.003575
PenaltyQAOA,cardinality+quadratic_knapsack+knapsack,6,5,0.8657124714067523,,0.8657124714067523,0.8657124714067523,0.8657124714067523,0.07659999999999997,,0.07659999999999997,0.07659999999999997,0.07659999999999997,0.208,,0.208,0.208,0.208,0.0176,,0.0176,0.0176,0.0176
PenaltyQAOA,flow+cardinality,4,5,0.999614702084974,,0.999614702084974,0.999614702084974,0.999614702084974,0.9990142857142859,,0.9990142857142859,0.9990142857142859,0.9990142857142859,0.9991,,0.9991,0.9991,0.9991,0.999,,0.999,0.999,0.999
PenaltyQAOA,flow+cardinality+cardinality,7,5,0.9650498547629901,,0.9650498547629901,0.9650498547629901,0.9650498547629901,0.3120238095238095,,0.3120238095238095,0.3120238095238095,0.3120238095238095,0.4141,,0.4141,0.4141,0.4141,0.1138,,0.1138,0.1138,0.1138
PenaltyQAOA,flow+cardinality+knapsack,7,5,0.8667657794708631,,0.8667657794708631,0.8667657794708631,0.8667657794708631,0.09058333333333334,,0.09058333333333334,0.09058333333333334,0.09058333333333334,0.1696,,0.1696,0.1696,0.1696,0.0206,,0.0206,0.0206,0.0206
PenaltyQAOA,flow+cardinality+knapsack,8,5,0.7934363222420507,,0.7934363222420507,0.7934363222420507,0.7934363222420507,0.017429999999999998,,0.017429999999999998,0.017429999999999998,0.017429999999999998,0.0278,,0.0278,0.0278,0.0278,0.0054,,0.0054,0.0054,0.0054
PenaltyQAOA,flow+cardinality+quadratic_knapsack,7,5,0.8435163045736255,,0.8435163045736255,0.8435163045736255,0.8435163045736255,0.061690625000000006,,0.061690625000000006,0.061690625000000006,0.061690625000000006,0.1645,,0.1645,0.1645,0.1645,0.0105,,0.0105,0.0105,0.0105
PenaltyQAOA,flow+flow,4,5,0.9993455689158036,,0.9993455689158036,0.9993455689158036,0.9993455689158036,0.9912,,0.9912,0.9912,0.9912,0.9967,,0.9967,0.9967,0.9967,0.9912,,0.9912,0.9912,0.9912
PenaltyQAOA,flow+flow+cardinality,7,5,0.9907480636942473,,0.9907480636942473,0.9907480636942473,0.9907480636942473,0.7480818181818181,,0.7480818181818181,0.7480818181818181,0.7480818181818181,0.8578,,0.8578,0.8578,0.8578,0.438,,0.438,0.438,0.438
PenaltyQAOA,flow+independent_set+cardinality,7,5,0.9921703444433785,,0.9921703444433785,0.9921703444433785,0.9921703444433785,0.7808285714285714,,0.7808285714285714,0.7808285714285714,0.7808285714285714,0.988,,0.988,0.988,0.988,0.0002,,0.0002,0.0002,0.0002
PenaltyQAOA,flow+knapsack,5,5,0.8915693496836697,,0.8915693496836697,0.8915693496836697,0.8915693496836697,0.3651000000000001,,0.3651000000000001,0.3651000000000001,0.3651000000000001,0.4024,,0.4024,0.4024,0.4024,0.322,,0.322,0.322,0.322
PenaltyQAOA,flow+knapsack,7,5,0.8435691653424975,,0.8435691653424975,0.8435691653424975,0.8435691653424975,0.190025,,0.190025,0.190025,0.190025,0.3287,,0.3287,0.3287,0.3287,0.0046,,0.0046,0.0046,0.0046
PenaltyQAOA,flow+knapsack,8,5,0.8159852659361331,,0.8159852659361331,0.8159852659361331,0.8159852659361331,0.06039999999999998,,0.06039999999999998,0.06039999999999998,0.06039999999999998,0.1336,,0.1336,0.1336,0.1336,0.0049,,0.0049,0.0049,0.0049
PenaltyQAOA,flow+knapsack+cardinality,6,5,0.7883932696540444,,0.7883932696540444,0.7883932696540444,0.7883932696540444,0.068,,0.068,0.068,0.068,0.095,,0.095,0.095,0.095,0.0585,,0.0585,0.0585,0.0585
PenaltyQAOA,independent_set+knapsack+cardinality,7,5,0.7932528480487145,,0.7932528480487145,0.7932528480487145,0.7932528480487145,0.1356,,0.1356,0.1356,0.1356,0.2538,,0.2538,0.2538,0.2538,0.0089,,0.0089,0.0089,0.0089
PenaltyQAOA,independent_set+quadratic_knapsack,4,5,0.881749885713925,,0.881749885713925,0.881749885713925,0.881749885713925,0.1992833333333333,,0.1992833333333333,0.1992833333333333,0.1992833333333333,0.57,,0.57,0.57,0.57,0.0783,,0.0783,0.0783,0.0783
PenaltyQAOA,independent_set+quadratic_knapsack+knapsack,4,5,0.8022462626930666,,0.8022462626930666,0.8022462626930666,0.8022462626930666,0.09293333333333334,,0.09293333333333334,0.09293333333333334,0.09293333333333334,0.1841,,0.1841,0.1841,0.1841,0.0506,,0.0506,0.0506,0.0506
PenaltyQAOA,knapsack+assignment,5,5,0.8241719471909338,,0.8241719471909338,0.8241719471909338,0.8241719471909338,0.10569999999999999,,0.10569999999999999,0.10569999999999999,0.10569999999999999,0.178,,0.178,0.178,0.178,0.0377,,0.0377,0.0377,0.0377
PenaltyQAOA,knapsack+cardinality,4,5,0.8173592090440782,0.03075891228306368,0.8173592090440782,0.8064842913154399,0.8282341267727165,0.13930833333333334,0.15147405764317826,0.13930833333333334,0.08575416666666666,0.1928625,0.30065,0.29337860351429856,0.30065,0.19692500000000002,0.404375,0.0561,0.03379970414071698,0.0561,0.04415,0.06805
PenaltyQAOA,knapsack+cardinality,5,5,0.8097449532153447,0.0182353657972448,0.8054076431738058,0.7997384710890334,0.8175827803208865,0.06598235294117648,,0.06598235294117648,0.06598235294117648,0.06598235294117648,0.0815,0.06685274863459244,0.0522,0.04325,0.1051,0.037733333333333334,0.013092109583002021,0.0343,0.0305,0.04325
PenaltyQAOA,knapsack+cardinality,6,5,0.8155729502363176,,0.8155729502363176,0.8155729502363176,0.8155729502363176,0.22005833333333324,,0.22005833333333324,0.22005833333333324,0.22005833333333324,0.4399,,0.4399,0.4399,0.4399,0.0149,,0.0149,0.0149,0.0149
PenaltyQAOA,knapsack+cardinality,7,5,0.9036016541314431,,0.9036016541314431,0.9036016541314431,0.9036016541314431,0.23996086956521726,,0.23996086956521726,0.23996086956521726,0.23996086956521726,0.6274,,0.6274,0.6274,0.6274,0.0032,,0.0032,0.0032,0.0032
PenaltyQAOA,knapsack+cardinality,8,5,0.783494964999719,,0.783494964999719,0.783494964999719,0.783494964999719,0.11691562499999998,,0.11691562499999998,0.11691562499999998,0.11691562499999998,0.2949,,0.2949,0.2949,0.2949,0.0029,,0.0029,0.0029,0.0029
PenaltyQAOA,knapsack+cardinality+cardinality,5,5,0.8134769578759614,,0.8134769578759614,0.8134769578759614,0.8134769578759614,0.18962500000000002,,0.18962500000000002,0.18962500000000002,0.18962500000000002,0.3988,,0.3988,0.3988,0.3988,0.0252,,0.0252,0.0252,0.0252
PenaltyQAOA,knapsack+cardinality+cardinality,6,5,0.909706315939488,,0.909706315939488,0.909706315939488,0.909706315939488,0.0036933333333333328,,0.0036933333333333328,0.0036933333333333328,0.0036933333333333328,0.0051,,0.0051,0.0051,0.0051,0.0022,,0.0022,0.0022,0.0022
PenaltyQAOA,knapsack+cardinality+cardinality,7,5,0.8361735684515095,,0.8361735684515095,0.8361735684515095,0.8361735684515095,0.09893448275862067,,0.09893448275862067,0.09893448275862067,0.09893448275862067,0.1895,,0.1895,0.1895,0.1895,0.0096,,0.0096,0.0096,0.0096
PenaltyQAOA,knapsack+cardinality+cardinality,8,5,0.8017776943072021,,0.8017776943072021,0.8017776943072021,0.8017776943072021,0.09727878787878785,,0.09727878787878785,0.09727878787878785,0.09727878787878785,0.1894,,0.1894,0.1894,0.1894,0.0039,,0.0039,0.0039,0.0039
PenaltyQAOA,knapsack+cardinality+flow,6,5,0.840107694159274,,0.840107694159274,0.840107694159274,0.840107694159274,0.05582727272727272,,0.05582727272727272,0.05582727272727272,0.05582727272727272,0.1184,,0.1184,0.1184,0.1184,0.0123,,0.0123,0.0123,0.0123
PenaltyQAOA,knapsack+cardinality+flow,7,5,0.8596043971972448,,0.8596043971972448,0.8596043971972448,0.8596043971972448,0.2561333333333334,,0.2561333333333334,0.2561333333333334,0.2561333333333334,0.3385,,0.3385,0.3385,0.3385,0.1433,,0.1433,0.1433,0.1433
PenaltyQAOA,knapsack+cardinality+knapsack,5,5,0.8173568790406038,,0.8173568790406038,0.8173568790406038,0.8173568790406038,0.04173333333333334,,0.04173333333333334,0.04173333333333334,0.04173333333333334,0.0945,,0.0945,0.0945,0.0945,0.0306,,0.0306,0.0306,0.0306
PenaltyQAOA,knapsack+cardinality+knapsack,6,5,0.8547448543894498,,0.8547448543894498,0.8547448543894498,0.8547448543894498,0.0158,,0.0158,0.0158,0.0158,0.0503,,0.0503,0.0503,0.0503,0.0158,,0.0158,0.0158,0.0158
PenaltyQAOA,knapsack+cardinality+quadratic_knapsack,6,5,0.8505876124053962,,0.8505876124053962,0.8505876124053962,0.8505876124053962,0.05129999999999996,,0.05129999999999996,0.05129999999999996,0.05129999999999996,0.0991,,0.0991,0.0991,0.0991,0.0155,,0.0155,0.0155,0.0155
PenaltyQAOA,knapsack+flow,4,5,0.837880148851533,,0.837880148851533,0.837880148851533,0.837880148851533,0.09917999999999999,,0.09917999999999999,0.09917999999999999,0.09917999999999999,0.3277,,0.3277,0.3277,0.3277,0.0751,,0.0751,0.0751,0.0751
PenaltyQAOA,knapsack+flow,5,5,0.8588017548881971,,0.8588017548881971,0.8588017548881971,0.8588017548881971,0.275025,,0.275025,0.275025,0.275025,0.3727,,0.3727,0.3727,0.3727,0.0797,,0.0797,0.0797,0.0797
PenaltyQAOA,knapsack+flow,6,5,0.7827979900651161,,0.7827979900651161,0.7827979900651161,0.7827979900651161,0.07600526315789473,,0.07600526315789473,0.07600526315789473,0.07600526315789473,0.212,,0.212,0.212,0.212,0.0124,,0.0124,0.0124,0.0124
PenaltyQAOA,knapsack+flow+cardinality,7,5,0.8446112703755113,,0.8446112703755113,0.8446112703755113,0.8446112703755113,0.03332500000000001,,0.03332500000000001,0.03332500000000001,0.03332500000000001,0.0573,,0.0573,0.0573,0.0573,0.0065,,0.0065,0.0065,0.0065
PenaltyQAOA,knapsack+flow+quadratic_knapsack,5,5,0.8211433046420056,,0.8211433046420056,0.8211433046420056,0.8211433046420056,0.049390909090909055,,0.049390909090909055,0.049390909090909055,0.049390909090909055,0.1263,,0.1263,0.1263,0.1263,0.0297,,0.0297,0.0297,0.0297
PenaltyQAOA,knapsack+knapsack,6,5,0.8259682272081234,0.014043952660785413,0.8276015242001067,0.824805536245977,0.8366921452669958,0.12716880952380943,0.03345691449198896,0.13873571428571413,0.094415,0.14885333333333312,0.30078,0.1012932722346356,0.3279,0.2529,0.3611,0.01484,0.0017472836060582735,0.0144,0.0141,0.016
PenaltyQAOA,knapsack+knapsack+cardinality,5,5,0.8213219672541241,0.007348719902592038,0.8213219672541241,0.8187238024160424,0.8239201320922057,0.07007346153846153,0.002267637054435952,0.07007346153846153,0.06927173076923075,0.07087519230769229,0.15725,0.036981684656056446,0.15725,0.144175,0.170325,0.02975,0.005444722215136415,0.02975,0.027825,0.031674999999999995
PenaltyQAOA,knapsack+knapsack+knapsack,5,5,0.7912502713704077,,0.7912502713704077,0.7912502713704077,0.7912502713704077,0.06290000000000005,,0.06290000000000005,0.06290000000000005,0.06290000000000005,0.1304,,0.1304,0.1304,0.1304,0.0419,,0.0419,0.0419,0.0419
PenaltyQAOA,knapsack+knapsack+knapsack,7,5,0.8015345718956551,,0.8015345718956551,0.8015345718956551,0.8015345718956551,0.08570869565217393,,0.08570869565217393,0.08570869565217393,0.08570869565217393,0.1905,,0.1905,0.1905,0.1905,0.0069,,0.0069,0.0069,0.0069
PenaltyQAOA,quadratic_knapsack+assignment,4,5,0.8980643371200978,,0.8980643371200978,0.8980643371200978,0.8980643371200978,0.22897500000000007,,0.22897500000000007,0.22897500000000007,0.22897500000000007,0.6711,,0.6711,0.6711,0.6711,0.0898,,0.0898,0.0898,0.0898
PenaltyQAOA,quadratic_knapsack+cardinality,3,5,0.9819776971537425,,0.9819776971537425,0.9819776971537425,0.9819776971537425,,,,,,0.0456,,0.0456,0.0456,0.0456,0.0456,,0.0456,0.0456,0.0456
PenaltyQAOA,quadratic_knapsack+cardinality,4,5,0.8734821564429627,0.019295500640532676,0.8734821564429627,0.8666601667683076,0.8803041461176176,0.18418452380952383,0.008486964961812839,0.18418452380952383,0.18118392857142857,0.18718511904761906,0.43010000000000004,0.12869343417595164,0.43010000000000004,0.3846,0.4756,0.10155,0.056073567748093224,0.10155,0.08172499999999999,0.121375
PenaltyQAOA,quadratic_knapsack+cardinality,5,5,0.8693275463243664,,0.8693275463243664,0.8693275463243664,0.8693275463243664,,,,,,0.0173,,0.0173,0.0173,0.0173,0.0173,,0.0173,0.0173,0.0173
PenaltyQAOA,quadratic_knapsack+cardinality+knapsack,8,5,0.7999111663183799,,0.7999111663183799,0.7999111663183799,0.7999111663183799,0.014837499999999998,,0.014837499999999998,0.014837499999999998,0.014837499999999998,0.032,,0.032,0.032,0.032,0.0041,,0.0041,0.0041,0.0041
PenaltyQAOA,quadratic_knapsack+knapsack+cardinality,8,5,0.8545155517675765,,0.8545155517675765,0.8545155517675765,0.8545155517675765,0.15415555555555555,,0.15415555555555555,0.15415555555555555,0.15415555555555555,0.3861,,0.3861,0.3861,0.3861,0.0046,,0.0046,0.0046,0.0046
PenaltyQAOA,quadratic_knapsack+quadratic_knapsack,4,5,0.8462302545146919,,0.8462302545146919,0.8462302545146919,0.8462302545146919,0.16566666666666668,,0.16566666666666668,0.16566666666666668,0.16566666666666668,0.4339,,0.4339,0.4339,0.4339,0.0661,,0.0661,0.0661,0.0661
