method,constraint_type,n_x,layer,AR_mean,AR_std,AR_median,AR_q25,AR_q75,AR_feas_mean,AR_feas_std,AR_feas_median,AR_feas_q25,AR_feas_q75,p_feasible_mean,p_feasible_std,p_feasible_median,p_feasible_q25,p_feasible_q75,p_optimal_mean,p_optimal_std,p_optimal_median,p_optimal_q25,p_optimal_q75
PenaltyQAOA,knapsack+knapsack+cardinality,5,5,0.8213219672541241,0.007348719902592038,0.8213219672541241,0.8187238024160424,0.8239201320922057,0.07007346153846153,0.002267637054435952,0.07007346153846153,0.06927173076923075,0.07087519230769229,0.15725,0.036981684656056446,0.15725,0.144175,0.170325,0.02975,0.005444722215136415,0.02975,0.027825,0.031674999999999995
PenaltyQAOA,knapsack+knapsack+knapsack,5,5,0.7912502713704077,,0.7912502713704077,0.7912502713704077,0.7912502713704077,0.06290000000000005,,0.06290000000000005,0.06290000000000005,0.06290000000000005,0.1304,,0.1304,0.1304,0.1304,0.0419,,0.0419,0.0419,0.0419
PenaltyQAOA,knapsack+knapsack+knapsack,7,5,0.8015345718956551,,0.8015345718956551,0.8015345718956551,0.8015345718956551,0.08570869565217393,,0.08570869565217393,0.08570869565217393,0.08570869565217393,0.1905,,0.1905,0.1905,0.1905,0.0069,,0.0069,0.0069,0.0069
PenaltyQAOA,knapsack+quadratic_knapsack,6,5,0.8226225399081115,,0.8226225399081115,0.8226225399081115,0.8226225399081115,0.11635999999999996,,0.11635999999999996,0.11635999999999996,0.11635999999999996,0.2178,,0.2178,0.2178,0.2178,0.0223,,0.0223,0.0223,0.0223
PenaltyQAOA,quadratic_knapsack+assignment,4,5,0.8980643371200978,,0.8980643371200978,0.8980643371200978,0.8980643371200978,0.22897500000000007,,0.22897500000000007,0.22897500000000007,0.22897500000000007,0.6711,,0.6711,0.6711,0.6711,0.0898,,0.0898,0.0898,0.0898
PenaltyQAOA,quadratic_knapsack+cardinality,3,5,0.9819776971537425,,0.9819776971537425,0.9819776971537425,0.9819776971537425,,,,,,0.0456,,0.0456,0.0456,0.0456,0.0456,,0.0456,0.0456,0.0456
PenaltyQAOA,quadratic_knapsack+cardinality,4,5,0.8734821564429627,0.019295500640532676,0.8734821564429627,0.8666601667683076,0.8803041461176176,0.18418452380952383,0.008486964961812839,0.18418452380952383,0.18118392857142857,0.18718511904761906,0.43010000000000004,0.12869343417595164,0.43010000000000004,0.3846,0.4756,0.10155,0.056073567748093224,0.10155,0.08172499999999999,0.121375
PenaltyQAOA,quadratic_knapsack+cardinality,5,5,0.8639722722494858,0.0075735012269211276,0.8639722722494858,0.8612946352120455,0.8666499092869261,0.220192,,0.220192,0.220192,0.220192,0.3286,0.44024468196674454,0.3286,0.17295000000000002,0.48425,0.021949999999999997,0.0065760930650348905,0.021949999999999997,0.019625,0.024274999999999998
PenaltyQAOA,quadratic_knapsack+cardinality,6,5,0.8831762883416615,0.014497955974487452,0.8798914293664739,0.8744630482031327,0.8833003562857993,0.16193624999999998,0.13957118971031515,0.10800958333333333,0.06012812499999999,0.26567666666666667,0.35011666666666663,0.2732771078350081,0.24775,0.160975,0.53245,0.021949999999999997,0.006954063560250221,0.0219,0.02,0.022675
PenaltyQAOA,quadratic_knapsack+cardinality,7,5,0.868084272384173,0.011688846672212934,0.8678547908029342,0.8598247197163966,0.8761143434707104,0.1058906690821256,0.024696408622059227,0.10425978260869564,0.08524027777777776,0.12491017391304349,0.2353,0.11327250328301217,0.20024999999999998,0.152175,0.283375,0.008675,0.0056511798178197565,0.00995,0.0065249999999999996,0.0121
PenaltyQAOA,quadratic_knapsack+cardinality,8,5,0.8625252213995234,0.007046857454619093,0.8604026891195564,0.8565006780393699,0.8684999540508547,0.12755881798245614,0.10163007260632219,0.09356458333333334,0.08269007675438596,0.09610677083333333,0.26953333333333335,0.23485991285586957,0.17735,0.172925,0.21297500000000003,0.016583333333333335,0.020729922013038703,0.0085,0.00335,0.0186
PenaltyQAOA,quadratic_knapsack+cardinality+independent_set,8,5,0.8750757749523567,,0.8750757749523567,0.8750757749523567,0.8750757749523567,0.14665789473684207,,0.14665789473684207,0.14665789473684207,0.14665789473684207,0.3236,,0.3236,0.3236,0.3236,0.0054,,0.0054,0.0054,0.0054
PenaltyQAOA,quadratic_knapsack+cardinality+knapsack,8,5,0.7999111663183799,,0.7999111663183799,0.7999111663183799,0.7999111663183799,0.014837499999999998,,0.014837499999999998,0.014837499999999998,0.014837499999999998,0.032,,0.032,0.032,0.032,0.0041,,0.0041,0.0041,0.0041
PenaltyQAOA,quadratic_knapsack+flow,6,5,0.8536177859047066,,0.8536177859047066,0.8536177859047066,0.8536177859047066,0.18834545454545454,,0.18834545454545454,0.18834545454545454,0.18834545454545454,0.2709,,0.2709,0.2709,0.2709,0.0276,,0.0276,0.0276,0.0276
PenaltyQAOA,quadratic_knapsack+flow,7,5,0.8845374704829876,,0.8845374704829876,0.8845374704829876,0.8845374704829876,0.14413703703703698,,0.14413703703703698,0.14413703703703698,0.14413703703703698,0.3446,,0.3446,0.3446,0.3446,0.0078,,0.0078,0.0078,0.0078
PenaltyQAOA,quadratic_knapsack+flow,8,5,0.8547276050204938,,0.8547276050204938,0.8547276050204938,0.8547276050204938,0.08217837837837838,,0.08217837837837838,0.08217837837837838,0.08217837837837838,0.2061,,0.2061,0.2061,0.2061,0.0033,,0.0033,0.0033,0.0033
PenaltyQAOA,quadratic_knapsack+knapsack,6,5,0.8575920378238652,0.014059723719950533,0.8529935840754563,0.8497004569731634,0.8631843918003623,0.1532507246376811,0.05849015109979949,0.1723434782608695,0.12997173913043475,0.18607608695652167,0.43123333333333336,0.13628317333160883,0.4706,0.3751,0.50705,0.023833333333333335,0.011032829797170506,0.0203,0.01765,0.02825
PenaltyQAOA,quadratic_knapsack+knapsack,7,5,0.8680684343200097,,0.8680684343200097,0.8680684343200097,0.8680684343200097,0.2770862068965519,,0.2770862068965519,0.2770862068965519,0.2770862068965519,0.5006,,0.5006,0.5006,0.5006,0.0087,,0.0087,0.0087,0.0087
PenaltyQAOA,quadratic_knapsack+knapsack+cardinality,8,5,0.8545155517675765,,0.8545155517675765,0.8545155517675765,0.8545155517675765,0.15415555555555555,,0.15415555555555555,0.15415555555555555,0.15415555555555555,0.3861,,0.3861,0.3861,0.3861,0.0046,,0.0046,0.0046,0.0046
PenaltyQAOA,quadratic_knapsack+quadratic_knapsack,4,5,0.8462302545146919,,0.8462302545146919,0.8462302545146919,0.8462302545146919,0.16566666666666668,,0.16566666666666668,0.16566666666666668,0.16566666666666668,0.4339,,0.4339,0.4339,0.4339,0.0661,,0.0661,0.0661,0.0661
PenaltyQAOA,quadratic_knapsack+quadratic_knapsack,6,5,0.8625456230878124,0.010811365981581241,0.8625456230878124,0.8587232279880794,0.8663680181875452,0.17764848484848478,0.003514106427715004,0.17764848484848478,0.1764060606060605,0.17889090909090902,0.42665,0.05465935418572009,0.42665,0.407325,0.445975,0.012549999999999999,0.0010606601717798203,0.012549999999999999,0.012175,0.012924999999999999
